Time_hours,Concentration_D50_mgL,Above_Warning_0.1,Above_Stop_0.3
0,0,FALSE,FALSE
0.0275,0,FALSE,FALSE
0.055,0,FALSE,FALSE
0.0825,0,FALSE,FALSE
0.11,0,FALSE,FALSE
0.1375,0,FALSE,FALSE
0.165,0,FALSE,FALSE
0.1925,0,FALSE,FALSE
0.22,0,FALSE,FALSE
0.2475,0,FALSE,FALSE
0.275,0,FALSE,FALSE
0.3025,0,FALSE,FALSE
0.33,0,FALSE,FALSE
0.3575,0,FALSE,FALSE
0.385,0,FALSE,FALSE
0.4125,0,FALSE,FALSE
0.44,0,FALSE,FALSE
0.4675,0,FALSE,FALSE
0.495,0,FALSE,FALSE
0.5225,0,FALSE,FALSE
0.55,0,FALSE,FALSE
0.5775,0,FALSE,FALSE
0.605,0,FALSE,FALSE
0.6325,0,FALSE,FALSE
0.66,0,FALSE,FALSE
0.6875,0,FALSE,FALSE
0.715,0,FALSE,FALSE
0.7425,0,FALSE,FALSE
0.77,0,FALSE,FALSE
0.7975,0,FALSE,FALSE
0.825,0,FALSE,FALSE
0.8525,0,FALSE,FALSE
0.88,0,FALSE,FALSE
0.9075,0,FALSE,FALSE
0.935,0,FALSE,FALSE
0.9625,0,FALSE,FALSE
0.99,0,FALSE,FALSE
1.0175,0,FALSE,FALSE
1.045,0,FALSE,FALSE
1.0725,0,FALSE,FALSE
1.1,0,FALSE,FALSE
1.1275,0,FALSE,FALSE
1.155,0,FALSE,FALSE
1.1825,0,FALSE,FALSE
1.21,0,FALSE,FALSE
1.2375,0,FALSE,FALSE
1.265,0,FALSE,FALSE
1.2925,0,FALSE,FALSE
1.32,0,FALSE,FALSE
1.3475,0,FALSE,FALSE
1.375,0,FALSE,FALSE
1.4025,0,FALSE,FALSE
1.43,0,FALSE,FALSE
1.4575,0,FALSE,FALSE
1.485,0,FALSE,FALSE
1.5125,0,FALSE,FALSE
1.54,0,FALSE,FALSE
1.5675,0,FALSE,FALSE
1.595,0,FALSE,FALSE
1.6225,0,FALSE,FALSE
1.65,0,FALSE,FALSE
1.6775,0,FALSE,FALSE
1.705,0,FALSE,FALSE
1.7325,0,FALSE,FALSE
1.76,0,FALSE,FALSE
1.7875,0,FALSE,FALSE
1.815,0,FALSE,FALSE
1.8425,0,FALSE,FALSE
1.87,0,FALSE,FALSE
1.8975,0,FALSE,FALSE
1.925,0,FALSE,FALSE
1.9525,0,FALSE,FALSE
1.98,0,FALSE,FALSE
2.0075,0,FALSE,FALSE
2.035,0,FALSE,FALSE
2.0625,0,FALSE,FALSE
2.09,0,FALSE,FALSE
2.1175,0,FALSE,FALSE
2.145,0,FALSE,FALSE
2.1725,0,FALSE,FALSE
2.2,0,FALSE,FALSE
2.2275,0,FALSE,FALSE
2.255,0,FALSE,FALSE
2.2825,0,FALSE,FALSE
2.31,0,FALSE,FALSE
2.3375,0,FALSE,FALSE
2.365,0,FALSE,FALSE
2.3925,0,FALSE,FALSE
2.42,0,FALSE,FALSE
2.4475,0,FALSE,FALSE
2.475,0,FALSE,FALSE
2.5025,0,FALSE,FALSE
2.53,0,FALSE,FALSE
2.5575,0,FALSE,FALSE
2.585,0,FALSE,FALSE
2.6125,0,FALSE,FALSE
2.64,0,FALSE,FALSE
2.6675,0,FALSE,FALSE
2.695,0,FALSE,FALSE
2.7225,0,FALSE,FALSE
2.75,0,FALSE,FALSE
2.7775,0,FALSE,FALSE
2.805,0,FALSE,FALSE
2.8325,0,FALSE,FALSE
2.86,0,FALSE,FALSE
2.8875,0,FALSE,FALSE
2.915,0,FALSE,FALSE
2.9425,0,FALSE,FALSE
2.97,0,FALSE,FALSE
2.9975,0,FALSE,FALSE
3.025,0,FALSE,FALSE
3.0525,0,FALSE,FALSE
3.08,0,FALSE,FALSE
3.1075,0,FALSE,FALSE
3.135,0,FALSE,FALSE
3.1625,0,FALSE,FALSE
3.19,0,FALSE,FALSE
3.2175,0,FALSE,FALSE
3.245,0,FALSE,FALSE
3.2725,0,FALSE,FALSE
3.3,0,FALSE,FALSE
3.3275,0,FALSE,FALSE
3.355,0,FALSE,FALSE
3.3825,0,FALSE,FALSE
3.41,0,FALSE,FALSE
3.4375,0,FALSE,FALSE
3.465,0,FALSE,FALSE
3.4925,0,FALSE,FALSE
3.52,0,FALSE,FALSE
3.5475,0,FALSE,FALSE
3.575,0,FALSE,FALSE
3.6025,0,FALSE,FALSE
3.63,0,FALSE,FALSE
3.6575,0,FALSE,FALSE
3.685,0,FALSE,FALSE
3.7125,0,FALSE,FALSE
3.74,0,FALSE,FALSE
3.7675,0,FALSE,FALSE
3.795,0,FALSE,FALSE
3.8225,0,FALSE,FALSE
3.85,0,FALSE,FALSE
3.8775,0,FALSE,FALSE
3.905,0,FALSE,FALSE
3.9325,0,FALSE,FALSE
3.96,0,FALSE,FALSE
3.9875,0,FALSE,FALSE
4.015,0,FALSE,FALSE
4.0425,0,FALSE,FALSE
4.07,0,FALSE,FALSE
4.0975,0,FALSE,FALSE
4.125,0,FALSE,FALSE
4.1525,0,FALSE,FALSE
4.18,0,FALSE,FALSE
4.2075,0,FALSE,FALSE
4.235,0,FALSE,FALSE
4.2625,0,FALSE,FALSE
4.29,0,FALSE,FALSE
4.3175,0,FALSE,FALSE
4.345,0,FALSE,FALSE
4.3725,0,FALSE,FALSE
4.4,0,FALSE,FALSE
4.4275,0,FALSE,FALSE
4.455,0,FALSE,FALSE
4.4825,0,FALSE,FALSE
4.51,0,FALSE,FALSE
4.5375,0,FALSE,FALSE
4.565,0,FALSE,FALSE
4.5925,0,FALSE,FALSE
4.62,0,FALSE,FALSE
4.6475,0,FALSE,FALSE
4.675,0,FALSE,FALSE
4.7025,0,FALSE,FALSE
4.73,0,FALSE,FALSE
4.7575,0,FALSE,FALSE
4.785,0,FALSE,FALSE
4.8125,0,FALSE,FALSE
4.84,0,FALSE,FALSE
4.8675,0,FALSE,FALSE
4.895,0,FALSE,FALSE
4.9225,0,FALSE,FALSE
4.95,0,FALSE,FALSE
4.9775,0,FALSE,FALSE
5.005,0,FALSE,FALSE
5.0325,0,FALSE,FALSE
5.06,0,FALSE,FALSE
5.0875,0,FALSE,FALSE
5.115,0,FALSE,FALSE
5.1425,0,FALSE,FALSE
5.17,0,FALSE,FALSE
5.1975,0,FALSE,FALSE
5.225,0,FALSE,FALSE
5.2525,0,FALSE,FALSE
5.28,0,FALSE,FALSE
5.3075,0,FALSE,FALSE
5.335,0,FALSE,FALSE
5.3625,0,FALSE,FALSE
5.39,0,FALSE,FALSE
5.4175,0,FALSE,FALSE
5.445,0,FALSE,FALSE
5.4725,0,FALSE,FALSE
5.5,0,FALSE,FALSE
5.5275,0,FALSE,FALSE
5.555,0,FALSE,FALSE
5.5825,0,FALSE,FALSE
5.61,0,FALSE,FALSE
5.6375,0,FALSE,FALSE
5.665,0,FALSE,FALSE
5.6925,0,FALSE,FALSE
5.72,0,FALSE,FALSE
5.7475,0,FALSE,FALSE
5.775,0,FALSE,FALSE
5.8025,0,FALSE,FALSE
5.83,0,FALSE,FALSE
5.8575,0,FALSE,FALSE
5.885,0,FALSE,FALSE
5.9125,0,FALSE,FALSE
5.94,0,FALSE,FALSE
5.9675,0,FALSE,FALSE
5.995,0,FALSE,FALSE
6.0225,0,FALSE,FALSE
6.05,0,FALSE,FALSE
6.0775,0,FALSE,FALSE
6.105,0,FALSE,FALSE
6.1325,0,FALSE,FALSE
6.16,0,FALSE,FALSE
6.1875,0,FALSE,FALSE
6.215,0,FALSE,FALSE
6.2425,0,FALSE,FALSE
6.27,0,FALSE,FALSE
6.2975,0,FALSE,FALSE
6.325,0,FALSE,FALSE
6.3525,0,FALSE,FALSE
6.38,0,FALSE,FALSE
6.4075,0,FALSE,FALSE
6.435,0,FALSE,FALSE
6.4625,0,FALSE,FALSE
6.49,0,FALSE,FALSE
6.5175,0,FALSE,FALSE
6.545,0,FALSE,FALSE
6.5725,0,FALSE,FALSE
6.6,0,FALSE,FALSE
6.6275,0,FALSE,FALSE
6.655,0,FALSE,FALSE
6.6825,0,FALSE,FALSE
6.71,0,FALSE,FALSE
6.7375,0,FALSE,FALSE
6.765,0,FALSE,FALSE
6.7925,0,FALSE,FALSE
6.82,0,FALSE,FALSE
6.8475,0,FALSE,FALSE
6.875,0,FALSE,FALSE
6.9025,0,FALSE,FALSE
6.93,0,FALSE,FALSE
6.9575,0,FALSE,FALSE
6.985,0,FALSE,FALSE
7.0125,0,FALSE,FALSE
7.04,0,FALSE,FALSE
7.0675,0,FALSE,FALSE
7.095,0,FALSE,FALSE
7.1225,0,FALSE,FALSE
7.15,0,FALSE,FALSE
7.1775,0,FALSE,FALSE
7.205,0,FALSE,FALSE
7.2325,0,FALSE,FALSE
7.26,0,FALSE,FALSE
7.2875,0,FALSE,FALSE
7.315,0,FALSE,FALSE
7.3425,0,FALSE,FALSE
7.37,0,FALSE,FALSE
7.3975,0,FALSE,FALSE
7.425,0,FALSE,FALSE
7.4525,0,FALSE,FALSE
7.48,0,FALSE,FALSE
7.5075,0,FALSE,FALSE
7.535,0,FALSE,FALSE
7.5625,0,FALSE,FALSE
7.59,0,FALSE,FALSE
7.6175,0,FALSE,FALSE
7.645,0,FALSE,FALSE
7.6725,0,FALSE,FALSE
7.7,0,FALSE,FALSE
7.7275,0,FALSE,FALSE
7.755,0,FALSE,FALSE
7.7825,0,FALSE,FALSE
7.81,0,FALSE,FALSE
7.8375,0,FALSE,FALSE
7.865,0,FALSE,FALSE
7.8925,0,FALSE,FALSE
7.92,0,FALSE,FALSE
7.9475,0,FALSE,FALSE
7.975,0,FALSE,FALSE
8.0025,0,FALSE,FALSE
8.03,0,FALSE,FALSE
8.0575,0,FALSE,FALSE
8.085,0,FALSE,FALSE
8.1125,0,FALSE,FALSE
8.14,0,FALSE,FALSE
8.1675,0,FALSE,FALSE
8.195,0,FALSE,FALSE
8.2225,0,FALSE,FALSE
8.25,0,FALSE,FALSE
8.2775,0,FALSE,FALSE
8.305,0,FALSE,FALSE
8.3325,0,FALSE,FALSE
8.36,0,FALSE,FALSE
8.3875,0,FALSE,FALSE
8.415,0,FALSE,FALSE
8.4425,0,FALSE,FALSE
8.47,0,FALSE,FALSE
8.4975,0,FALSE,FALSE
8.525,0,FALSE,FALSE
8.5525,0,FALSE,FALSE
8.58,0,FALSE,FALSE
8.6075,0,FALSE,FALSE
8.635,0,FALSE,FALSE
8.6625,0,FALSE,FALSE
8.69,0,FALSE,FALSE
8.7175,0,FALSE,FALSE
8.745,0,FALSE,FALSE
8.7725,0,FALSE,FALSE
8.8,0,FALSE,FALSE
8.8275,0,FALSE,FALSE
8.855,0,FALSE,FALSE
8.8825,0,FALSE,FALSE
8.91,0,FALSE,FALSE
8.9375,0,FALSE,FALSE
8.965,0,FALSE,FALSE
8.9925,0,FALSE,FALSE
9.02,0,FALSE,FALSE
9.0475,0,FALSE,FALSE
9.075,0,FALSE,FALSE
9.1025,0,FALSE,FALSE
9.13,0,FALSE,FALSE
9.1575,0,FALSE,FALSE
9.185,0,FALSE,FALSE
9.2125,0,FALSE,FALSE
9.24,0,FALSE,FALSE
9.2675,0,FALSE,FALSE
9.295,0,FALSE,FALSE
9.3225,0,FALSE,FALSE
9.35,0,FALSE,FALSE
9.3775,0,FALSE,FALSE
9.405,0,FALSE,FALSE
9.4325,0,FALSE,FALSE
9.46,0,FALSE,FALSE
9.4875,0,FALSE,FALSE
9.515,0,FALSE,FALSE
9.5425,0,FALSE,FALSE
9.57,0,FALSE,FALSE
9.5975,0,FALSE,FALSE
9.625,0,FALSE,FALSE
9.6525,0,FALSE,FALSE
9.68,0,FALSE,FALSE
9.7075,0,FALSE,FALSE
9.735,0,FALSE,FALSE
9.7625,0,FALSE,FALSE
9.79,0,FALSE,FALSE
9.8175,0,FALSE,FALSE
9.845,0,FALSE,FALSE
9.8725,0,FALSE,FALSE
9.9,0,FALSE,FALSE
9.9275,0,FALSE,FALSE
9.955,0,FALSE,FALSE
9.9825,0,FALSE,FALSE
10.01,0,FALSE,FALSE
10.0375,0,FALSE,FALSE
10.065,0,FALSE,FALSE
10.0925,0,FALSE,FALSE
10.12,0,FALSE,FALSE
10.1475,0,FALSE,FALSE
10.175,0,FALSE,FALSE
10.2025,0,FALSE,FALSE
10.23,0,FALSE,FALSE
10.2575,0,FALSE,FALSE
10.285,0,FALSE,FALSE
10.3125,0,FALSE,FALSE
10.34,0,FALSE,FALSE
10.3675,0,FALSE,FALSE
10.395,0,FALSE,FALSE
10.4225,0,FALSE,FALSE
10.45,0,FALSE,FALSE
10.4775,0,FALSE,FALSE
10.505,0,FALSE,FALSE
10.5325,0,FALSE,FALSE
10.56,0,FALSE,FALSE
10.5875,0,FALSE,FALSE
10.615,0,FALSE,FALSE
10.6425,0,FALSE,FALSE
10.67,0,FALSE,FALSE
10.6975,0,FALSE,FALSE
10.725,0,FALSE,FALSE
10.7525,0,FALSE,FALSE
10.78,0,FALSE,FALSE
10.8075,0,FALSE,FALSE
10.835,0,FALSE,FALSE
10.8625,0,FALSE,FALSE
10.89,0,FALSE,FALSE
10.9175,0,FALSE,FALSE
10.945,0,FALSE,FALSE
10.9725,0,FALSE,FALSE
11,0,FALSE,FALSE
11.0275,0,FALSE,FALSE
11.055,0,FALSE,FALSE
11.0825,0,FALSE,FALSE
11.11,0,FALSE,FALSE
11.1375,0,FALSE,FALSE
11.165,0,FALSE,FALSE
11.1925,0,FALSE,FALSE
11.22,0,FALSE,FALSE
11.2475,0,FALSE,FALSE
11.275,0,FALSE,FALSE
11.3025,0,FALSE,FALSE
11.33,0,FALSE,FALSE
11.3575,0,FALSE,FALSE
11.385,0,FALSE,FALSE
11.4125,0,FALSE,FALSE
11.44,0,FALSE,FALSE
11.4675,0,FALSE,FALSE
11.495,0,FALSE,FALSE
11.5225,0,FALSE,FALSE
11.55,0,FALSE,FALSE
11.5775,0,FALSE,FALSE
11.605,0,FALSE,FALSE
11.6325,0,FALSE,FALSE
11.66,0,FALSE,FALSE
11.6875,0,FALSE,FALSE
11.715,0,FALSE,FALSE
11.7425,0,FALSE,FALSE
11.77,0,FALSE,FALSE
11.7975,0,FALSE,FALSE
11.825,0,FALSE,FALSE
11.8525,0,FALSE,FALSE
11.88,0,FALSE,FALSE
11.9075,0,FALSE,FALSE
11.935,0,FALSE,FALSE
11.9625,0,FALSE,FALSE
11.99,0,FALSE,FALSE
12.0175,0,FALSE,FALSE
12.045,0,FALSE,FALSE
12.0725,0,FALSE,FALSE
12.1,0,FALSE,FALSE
12.1275,0,FALSE,FALSE
12.155,0,FALSE,FALSE
12.1825,0,FALSE,FALSE
12.21,0,FALSE,FALSE
12.2375,0,FALSE,FALSE
12.265,0,FALSE,FALSE
12.2925,0,FALSE,FALSE
12.32,0,FALSE,FALSE
12.3475,0,FALSE,FALSE
12.375,0,FALSE,FALSE
12.4025,0,FALSE,FALSE
12.43,0,FALSE,FALSE
12.4575,0,FALSE,FALSE
12.485,0,FALSE,FALSE
12.5125,0,FALSE,FALSE
12.54,0,FALSE,FALSE
12.5675,0,FALSE,FALSE
12.595,0,FALSE,FALSE
12.6225,0,FALSE,FALSE
12.65,0,FALSE,FALSE
12.6775,0,FALSE,FALSE
12.705,0,FALSE,FALSE
12.7325,0,FALSE,FALSE
12.76,0,FALSE,FALSE
12.7875,0,FALSE,FALSE
12.815,0,FALSE,FALSE
12.8425,0,FALSE,FALSE
12.87,0,FALSE,FALSE
12.8975,0,FALSE,FALSE
12.925,0,FALSE,FALSE
12.9525,0,FALSE,FALSE
12.98,0,FALSE,FALSE
13.0075,0,FALSE,FALSE
13.035,0,FALSE,FALSE
13.0625,0,FALSE,FALSE
13.09,0,FALSE,FALSE
13.1175,0,FALSE,FALSE
13.145,0,FALSE,FALSE
13.1725,0,FALSE,FALSE
13.2,0,FALSE,FALSE
13.2275,0,FALSE,FALSE
13.255,0,FALSE,FALSE
13.2825,0,FALSE,FALSE
13.31,0,FALSE,FALSE
13.3375,0,FALSE,FALSE
13.365,0,FALSE,FALSE
13.3925,0,FALSE,FALSE
13.42,0,FALSE,FALSE
13.4475,0,FALSE,FALSE
13.475,0,FALSE,FALSE
13.5025,0,FALSE,FALSE
13.53,0,FALSE,FALSE
13.5575,0,FALSE,FALSE
13.585,0,FALSE,FALSE
13.6125,0,FALSE,FALSE
13.64,0,FALSE,FALSE
13.6675,0,FALSE,FALSE
13.695,0,FALSE,FALSE
13.7225,0,FALSE,FALSE
13.75,0,FALSE,FALSE
13.7775,0,FALSE,FALSE
13.805,0,FALSE,FALSE
13.8325,0,FALSE,FALSE
13.86,0,FALSE,FALSE
13.8875,0,FALSE,FALSE
13.915,0,FALSE,FALSE
13.9425,0,FALSE,FALSE
13.97,0,FALSE,FALSE
13.9975,0,FALSE,FALSE
14.025,0,FALSE,FALSE
14.0525,0,FALSE,FALSE
14.08,0,FALSE,FALSE
14.1075,0,FALSE,FALSE
14.135,0,FALSE,FALSE
14.1625,0,FALSE,FALSE
14.19,0,FALSE,FALSE
14.2175,0,FALSE,FALSE
14.245,0,FALSE,FALSE
14.2725,0,FALSE,FALSE
14.3,0,FALSE,FALSE
14.3275,0,FALSE,FALSE
14.355,0,FALSE,FALSE
14.3825,0,FALSE,FALSE
14.41,0,FALSE,FALSE
14.4375,0,FALSE,FALSE
14.465,0,FALSE,FALSE
14.4925,0,FALSE,FALSE
14.52,0,FALSE,FALSE
14.5475,0,FALSE,FALSE
14.575,0,FALSE,FALSE
14.6025,0,FALSE,FALSE
14.63,0,FALSE,FALSE
14.6575,0,FALSE,FALSE
14.685,0,FALSE,FALSE
14.7125,0,FALSE,FALSE
14.74,0,FALSE,FALSE
14.7675,0,FALSE,FALSE
14.795,0,FALSE,FALSE
14.8225,0,FALSE,FALSE
14.85,0,FALSE,FALSE
14.8775,0,FALSE,FALSE
14.905,0,FALSE,FALSE
14.9325,0,FALSE,FALSE
14.96,0,FALSE,FALSE
14.9875,0,FALSE,FALSE
15.015,0,FALSE,FALSE
15.0425,0,FALSE,FALSE
15.07,0,FALSE,FALSE
15.0975,0,FALSE,FALSE
15.125,0,FALSE,FALSE
15.1525,0,FALSE,FALSE
15.18,0,FALSE,FALSE
15.2075,0,FALSE,FALSE
15.235,0,FALSE,FALSE
15.2625,0,FALSE,FALSE
15.29,0,FALSE,FALSE
15.3175,0,FALSE,FALSE
15.345,0,FALSE,FALSE
15.3725,0,FALSE,FALSE
15.4,0,FALSE,FALSE
15.4275,0,FALSE,FALSE
15.455,0,FALSE,FALSE
15.4825,0,FALSE,FALSE
15.51,0,FALSE,FALSE
15.5375,0,FALSE,FALSE
15.565,0,FALSE,FALSE
15.5925,0,FALSE,FALSE
15.62,0,FALSE,FALSE
15.6475,0,FALSE,FALSE
15.675,0,FALSE,FALSE
15.7025,0,FALSE,FALSE
15.73,0,FALSE,FALSE
15.7575,0,FALSE,FALSE
15.785,0,FALSE,FALSE
15.8125,0,FALSE,FALSE
15.84,0,FALSE,FALSE
15.8675,0,FALSE,FALSE
15.895,0,FALSE,FALSE
15.9225,0,FALSE,FALSE
15.95,0,FALSE,FALSE
15.9775,0,FALSE,FALSE
16.005,0,FALSE,FALSE
16.0325,0,FALSE,FALSE
16.06,0,FALSE,FALSE
16.0875,0,FALSE,FALSE
16.115,0,FALSE,FALSE
16.1425,0,FALSE,FALSE
16.17,0,FALSE,FALSE
16.1975,0,FALSE,FALSE
16.225,0,FALSE,FALSE
16.2525,0,FALSE,FALSE
16.28,0,FALSE,FALSE
16.3075,0,FALSE,FALSE
16.335,0,FALSE,FALSE
16.3625,0,FALSE,FALSE
16.39,0,FALSE,FALSE
16.4175,0,FALSE,FALSE
16.445,0,FALSE,FALSE
16.4725,0,FALSE,FALSE
16.5,0,FALSE,FALSE
16.5275,0,FALSE,FALSE
16.555,0,FALSE,FALSE
16.5825,0,FALSE,FALSE
16.61,0,FALSE,FALSE
16.6375,0,FALSE,FALSE
16.665,0,FALSE,FALSE
16.6925,0,FALSE,FALSE
16.72,0,FALSE,FALSE
16.7475,0,FALSE,FALSE
16.775,0,FALSE,FALSE
16.8025,0,FALSE,FALSE
16.83,0,FALSE,FALSE
16.8575,0,FALSE,FALSE
16.885,0,FALSE,FALSE
16.9125,0,FALSE,FALSE
16.94,0,FALSE,FALSE
16.9675,0,FALSE,FALSE
16.995,0,FALSE,FALSE
17.0225,0,FALSE,FALSE
17.05,0,FALSE,FALSE
17.0775,0,FALSE,FALSE
17.105,0,FALSE,FALSE
17.1325,0,FALSE,FALSE
17.16,0,FALSE,FALSE
17.1875,0,FALSE,FALSE
17.215,0,FALSE,FALSE
17.2425,0,FALSE,FALSE
17.27,0,FALSE,FALSE
17.2975,0,FALSE,FALSE
17.325,0,FALSE,FALSE
17.3525,0,FALSE,FALSE
17.38,0,FALSE,FALSE
17.4075,0,FALSE,FALSE
17.435,0,FALSE,FALSE
17.4625,0,FALSE,FALSE
17.49,0,FALSE,FALSE
17.5175,0,FALSE,FALSE
17.545,0,FALSE,FALSE
17.5725,0,FALSE,FALSE
17.6,0,FALSE,FALSE
17.6275,0,FALSE,FALSE
17.655,0,FALSE,FALSE
17.6825,0,FALSE,FALSE
17.71,0,FALSE,FALSE
17.7375,0,FALSE,FALSE
17.765,0,FALSE,FALSE
17.7925,0,FALSE,FALSE
17.82,0,FALSE,FALSE
17.8475,0,FALSE,FALSE
17.875,0,FALSE,FALSE
17.9025,0,FALSE,FALSE
17.93,0,FALSE,FALSE
17.9575,0,FALSE,FALSE
17.985,0,FALSE,FALSE
18.0125,0,FALSE,FALSE
18.04,0,FALSE,FALSE
18.0675,0,FALSE,FALSE
18.095,0,FALSE,FALSE
18.1225,0,FALSE,FALSE
18.15,0,FALSE,FALSE
18.1775,0,FALSE,FALSE
18.205,0,FALSE,FALSE
18.2325,0,FALSE,FALSE
18.26,0,FALSE,FALSE
18.2875,0,FALSE,FALSE
18.315,0,FALSE,FALSE
18.3425,0,FALSE,FALSE
18.37,0,FALSE,FALSE
18.3975,0,FALSE,FALSE
18.425,0,FALSE,FALSE
18.4525,0,FALSE,FALSE
18.48,0,FALSE,FALSE
18.5075,0,FALSE,FALSE
18.535,0,FALSE,FALSE
18.5625,0,FALSE,FALSE
18.59,0,FALSE,FALSE
18.6175,0,FALSE,FALSE
18.645,0,FALSE,FALSE
18.6725,0,FALSE,FALSE
18.7,0,FALSE,FALSE
18.7275,0,FALSE,FALSE
18.755,0,FALSE,FALSE
18.7825,0,FALSE,FALSE
18.81,0,FALSE,FALSE
18.8375,0,FALSE,FALSE
18.865,0,FALSE,FALSE
18.8925,0,FALSE,FALSE
18.92,0,FALSE,FALSE
18.9475,0,FALSE,FALSE
18.975,0,FALSE,FALSE
19.0025,0,FALSE,FALSE
19.03,0,FALSE,FALSE
19.0575,0,FALSE,FALSE
19.085,0,FALSE,FALSE
19.1125,0,FALSE,FALSE
19.14,0,FALSE,FALSE
19.1675,0,FALSE,FALSE
19.195,0,FALSE,FALSE
19.2225,0,FALSE,FALSE
19.25,0,FALSE,FALSE
19.2775,0,FALSE,FALSE
19.305,0,FALSE,FALSE
19.3325,0,FALSE,FALSE
19.36,0,FALSE,FALSE
19.3875,0,FALSE,FALSE
19.415,0,FALSE,FALSE
19.4425,0,FALSE,FALSE
19.47,0,FALSE,FALSE
19.4975,0,FALSE,FALSE
19.525,0,FALSE,FALSE
19.5525,0,FALSE,FALSE
19.58,0,FALSE,FALSE
19.6075,0,FALSE,FALSE
19.635,0,FALSE,FALSE
19.6625,0,FALSE,FALSE
19.69,0,FALSE,FALSE
19.7175,0,FALSE,FALSE
19.745,0,FALSE,FALSE
19.7725,0,FALSE,FALSE
19.8,0,FALSE,FALSE
19.8275,0,FALSE,FALSE
19.855,0,FALSE,FALSE
19.8825,0,FALSE,FALSE
19.91,0,FALSE,FALSE
19.9375,0,FALSE,FALSE
19.965,0,FALSE,FALSE
19.9925,0,FALSE,FALSE
20.02,0,FALSE,FALSE
20.0475,0,FALSE,FALSE
20.075,0,FALSE,FALSE
20.1025,0,FALSE,FALSE
20.13,0,FALSE,FALSE
20.1575,0,FALSE,FALSE
20.185,0,FALSE,FALSE
20.2125,0,FALSE,FALSE
20.24,0,FALSE,FALSE
20.2675,0,FALSE,FALSE
20.295,0,FALSE,FALSE
20.3225,0,FALSE,FALSE
20.35,0,FALSE,FALSE
20.3775,0,FALSE,FALSE
20.405,0,FALSE,FALSE
20.4325,0,FALSE,FALSE
20.46,0,FALSE,FALSE
20.4875,0,FALSE,FALSE
20.515,0,FALSE,FALSE
20.5425,0,FALSE,FALSE
20.57,0,FALSE,FALSE
20.5975,0,FALSE,FALSE
20.625,0,FALSE,FALSE
20.6525,0,FALSE,FALSE
20.68,0,FALSE,FALSE
20.7075,0,FALSE,FALSE
20.735,0,FALSE,FALSE
20.7625,0,FALSE,FALSE
20.79,0,FALSE,FALSE
20.8175,0,FALSE,FALSE
20.845,0,FALSE,FALSE
20.8725,0,FALSE,FALSE
20.9,0,FALSE,FALSE
20.9275,0,FALSE,FALSE
20.955,0,FALSE,FALSE
20.9825,0,FALSE,FALSE
21.01,0,FALSE,FALSE
21.0375,0,FALSE,FALSE
21.065,0,FALSE,FALSE
21.0925,0,FALSE,FALSE
21.12,0,FALSE,FALSE
21.1475,0,FALSE,FALSE
21.175,0,FALSE,FALSE
21.2025,0,FALSE,FALSE
21.23,0,FALSE,FALSE
21.2575,0,FALSE,FALSE
21.285,0,FALSE,FALSE
21.3125,0,FALSE,FALSE
21.34,0,FALSE,FALSE
21.3675,0,FALSE,FALSE
21.395,0,FALSE,FALSE
21.4225,0,FALSE,FALSE
21.45,0,FALSE,FALSE
21.4775,0,FALSE,FALSE
21.505,0,FALSE,FALSE
21.5325,0,FALSE,FALSE
21.56,0,FALSE,FALSE
21.5875,0,FALSE,FALSE
21.615,0,FALSE,FALSE
21.6425,0,FALSE,FALSE
21.67,0,FALSE,FALSE
21.6975,0,FALSE,FALSE
21.725,0,FALSE,FALSE
21.7525,0,FALSE,FALSE
21.78,0,FALSE,FALSE
21.8075,0,FALSE,FALSE
21.835,0,FALSE,FALSE
21.8625,0,FALSE,FALSE
21.89,0,FALSE,FALSE
21.9175,0,FALSE,FALSE
21.945,0,FALSE,FALSE
21.9725,0,FALSE,FALSE
22,0,FALSE,FALSE
22.0275,0,FALSE,FALSE
22.055,0,FALSE,FALSE
22.0825,0,FALSE,FALSE
22.11,0,FALSE,FALSE
22.1375,0,FALSE,FALSE
22.165,0,FALSE,FALSE
22.1925,0,FALSE,FALSE
22.22,0,FALSE,FALSE
22.2475,0,FALSE,FALSE
22.275,0,FALSE,FALSE
22.3025,0,FALSE,FALSE
22.33,0,FALSE,FALSE
22.3575,0,FALSE,FALSE
22.385,0,FALSE,FALSE
22.4125,0,FALSE,FALSE
22.44,0,FALSE,FALSE
22.4675,0,FALSE,FALSE
22.495,0,FALSE,FALSE
22.5225,0,FALSE,FALSE
22.55,0,FALSE,FALSE
22.5775,0,FALSE,FALSE
22.605,0,FALSE,FALSE
22.6325,0,FALSE,FALSE
22.66,0,FALSE,FALSE
22.6875,0,FALSE,FALSE
22.715,0,FALSE,FALSE
22.7425,0,FALSE,FALSE
22.77,0,FALSE,FALSE
22.7975,0,FALSE,FALSE
22.825,0,FALSE,FALSE
22.8525,0,FALSE,FALSE
22.88,0,FALSE,FALSE
22.9075,0,FALSE,FALSE
22.935,0,FALSE,FALSE
22.9625,0,FALSE,FALSE
22.99,0,FALSE,FALSE
23.0175,0,FALSE,FALSE
23.045,0,FALSE,FALSE
23.0725,0,FALSE,FALSE
23.1,0,FALSE,FALSE
23.1275,0,FALSE,FALSE
23.155,0,FALSE,FALSE
23.1825,0,FALSE,FALSE
23.21,0,FALSE,FALSE
23.2375,0,FALSE,FALSE
